timestamp,Intensity,I/C,Speed_lane1,Speed_lane2,Rainfall,Sight
01/02/2019 00:15,100,0.10,117.7,103.1,0.00,68
01/02/2019 00:30,81,0.08,118.4,104.1,0.00,68
01/02/2019 00:45,55,0.06,116.7,103.9,0.00,68
01/02/2019 01:00,59,0.06,117.8,102.8,0.00,68
01/02/2019 01:15,43,0.04,122.0,112.5,0.00,70
01/02/2019 01:30,36,0.04,,97.9,0.00,70
01/02/2019 01:45,44,0.04,124.0,99.5,0.00,70
01/02/2019 02:00,27,0.03,119.8,93.9,0.00,70
01/02/2019 02:15,24,0.02,110.0,95.1,0.00,70
01/02/2019 02:30,25,0.03,137.7,101.6,0.00,70
01/02/2019 02:45,23,0.02,110.0,104.7,0.00,70
01/02/2019 03:00,31,0.03,90.0,101.6,0.00,70
01/02/2019 03:15,22,0.02,,112.5,0.13,59
01/02/2019 03:30,26,0.03,,92.9,0.13,59
01/02/2019 03:45,22,0.02,,101.2,0.13,59
01/02/2019 04:00,24,0.02,138.0,100.5,0.13,59
01/02/2019 04:15,26,0.03,127.0,103.4,3.25,22
01/02/2019 04:30,25,0.03,,85.5,3.25,22
01/02/2019 04:45,47,0.05,70.4,75.4,3.25,22
01/02/2019 05:00,32,0.03,74.2,69.6,3.25,22
01/02/2019 05:15,38,0.04,68.9,62.3,0.50,57
01/02/2019 05:30,63,0.06,63.9,61.1,0.50,57
01/02/2019 05:45,95,0.10,,62.0,0.50,57
01/02/2019 06:00,102,0.10,63.4,60.2,0.50,57
01/02/2019 06:15,135,0.14,76.9,67.2,0.13,58
01/02/2019 06:30,266,0.27,71.5,60.6,0.13,58
01/02/2019 06:45,411,0.41,75.6,64.5,0.13,58
01/02/2019 07:00,596,0.60,71.1,62.6,0.13,58
01/02/2019 07:15,586,0.59,71.4,62.6,0.13,56
01/02/2019 07:30,659,0.66,74.1,65.8,0.13,56
01/02/2019 07:45,646,0.65,78.2,67.8,0.13,56
01/02/2019 08:00,570,0.57,59.9,58.6,0.13,56
01/02/2019 08:15,410,0.41,45.4,49.4,0.00,38
01/02/2019 08:30,721,0.72,90.5,79.2,0.00,38
01/02/2019 08:45,767,0.77,85.8,75.8,0.00,38
01/02/2019 09:00,648,0.65,91.6,81.1,0.00,38
01/02/2019 09:15,508,0.51,103.3,89.2,0.00,47
01/02/2019 09:30,488,0.49,105.6,92.6,0.00,47
01/02/2019 09:45,528,0.53,100.1,87.8,0.00,47
01/02/2019 10:00,463,0.46,105.7,91.2,0.00,47
01/02/2019 10:15,421,0.42,103.2,92.4,0.00,43
01/02/2019 10:30,449,0.45,103.5,91.2,0.00,43
01/02/2019 10:45,441,0.44,102.9,90.5,0.00,43
01/02/2019 11:00,475,0.48,106.0,91.6,0.00,43
01/02/2019 11:15,452,0.45,106.3,91.3,0.00,29
01/02/2019 11:30,505,0.51,104.2,90.6,0.00,29
01/02/2019 11:45,484,0.48,105.2,91.8,0.00,29
01/02/2019 12:00,470,0.47,104.9,92.4,0.00,29
01/02/2019 12:15,453,0.45,105.5,92.9,0.00,15
01/02/2019 12:30,551,0.55,106.2,91.2,0.00,15
01/02/2019 12:45,569,0.57,103.9,90.5,0.00,15
01/02/2019 13:00,558,0.56,95.5,81.4,0.00,15
01/02/2019 13:15,501,0.50,103.9,91.5,0.00,34
01/02/2019 13:30,564,0.56,104.4,90.8,0.00,34
01/02/2019 13:45,584,0.58,103.3,90.1,0.00,34
01/02/2019 14:00,605,0.61,105.4,89.8,0.00,34
01/02/2019 14:15,421,0.42,104.2,90.8,0.50,28
01/02/2019 14:30,616,0.62,105.0,92.4,0.50,28
01/02/2019 14:45,725,0.73,101.3,89.3,0.50,28
01/02/2019 15:00,634,0.63,105.6,91.9,0.50,28
01/02/2019 15:15,663,0.66,102.4,89.8,0.75,32
01/02/2019 15:30,670,0.67,103.5,90.5,0.75,32
01/02/2019 15:45,736,0.74,101.0,89.1,0.75,32
01/02/2019 16:00,846,0.85,98.1,87.0,0.75,32
01/02/2019 16:15,780,0.78,77.9,63.7,0.00,43
01/02/2019 16:30,816,0.82,67.0,59.4,0.00,43
01/02/2019 16:45,765,0.77,97.3,85.6,0.00,43
01/02/2019 17:00,744,0.74,101.8,89.8,0.00,43
01/02/2019 17:15,719,0.72,104.0,92.1,0.00,50
01/02/2019 17:30,783,0.78,100.9,88.6,0.00,50
01/02/2019 17:45,729,0.73,102.9,90.6,0.00,50
01/02/2019 18:00,716,0.72,104.4,90.2,0.00,50
01/02/2019 18:15,587,0.59,103.9,88.4,0.00,57
01/02/2019 18:30,610,0.61,103.6,89.7,0.00,57
01/02/2019 18:45,539,0.54,106.8,92.2,0.00,57
01/02/2019 19:00,407,0.41,108.2,92.4,0.00,57
01/02/2019 19:15,436,0.44,113.8,95.3,0.00,56
01/02/2019 19:30,385,0.39,116.7,99.3,0.00,56
01/02/2019 19:45,342,0.34,118.5,98.8,0.00,56
01/02/2019 20:00,308,0.31,117.5,100.1,0.00,56
01/02/2019 20:15,290,0.29,114.2,101.8,0.00,57
01/02/2019 20:30,278,0.28,118.7,104.2,0.00,57
01/02/2019 20:45,247,0.25,117.1,101.6,0.00,57
01/02/2019 21:00,219,0.22,120.2,101.1,0.00,57
01/02/2019 21:15,231,0.23,115.0,101.7,0.00,56
01/02/2019 21:30,214,0.21,116.8,101.7,0.00,56
01/02/2019 21:45,224,0.22,119.1,100.2,0.00,56
01/02/2019 22:00,219,0.22,116.4,103.8,0.00,56
01/02/2019 22:15,234,0.23,116.8,100.3,0.00,56
01/02/2019 22:30,266,0.27,116.4,102.2,0.00,56
01/02/2019 22:45,224,0.22,117.4,102.4,0.00,56
01/02/2019 23:00,217,0.22,114.9,103.7,0.00,56
01/02/2019 23:15,229,0.23,113.5,103.2,0.00,57
01/02/2019 23:30,196,0.20,117.4,104.6,0.00,57
01/02/2019 23:45,162,0.16,119.5,102.8,0.00,57
02/02/2019 00:00,166,0.17,127.7,104.8,0.00,57
02/02/2019 00:15,148,0.15,122.1,103.3,0.00,49
02/02/2019 00:30,130,0.13,120.8,105.1,0.00,49
02/02/2019 00:45,129,0.13,115.1,104.6,0.00,49
02/02/2019 01:00,104,0.10,115.0,101.0,0.00,49
02/02/2019 01:15,96,0.10,121.5,104.0,0.00,43
02/02/2019 01:30,65,0.07,125.5,104.0,0.00,43
02/02/2019 01:45,65,0.07,133.5,108.3,0.00,43
02/02/2019 02:00,43,0.04,123.0,101.6,0.00,43
02/02/2019 02:15,43,0.04,132.0,104.1,0.00,50
02/02/2019 02:30,48,0.05,118.4,106.3,0.00,50
02/02/2019 02:45,48,0.05,115.2,104.4,0.00,50
02/02/2019 03:00,40,0.04,128.2,102.7,0.00,50
02/02/2019 03:15,24,0.02,115.0,104.7,0.00,37
02/02/2019 03:30,64,0.06,116.0,101.7,0.00,37
02/02/2019 03:45,40,0.04,132.0,103.8,0.00,37
02/02/2019 04:00,32,0.03,133.3,103.7,0.00,37
02/02/2019 04:15,30,0.03,113.0,103.6,0.00,44
02/02/2019 04:30,18,0.02,152.5,93.4,0.00,44
02/02/2019 04:45,44,0.04,121.6,102.7,0.00,44
02/02/2019 05:00,22,0.02,130.3,104.1,0.00,44
02/02/2019 05:15,39,0.04,132.9,97.8,0.13,50
02/02/2019 05:30,52,0.05,114.6,102.5,0.13,50
02/02/2019 05:45,43,0.04,110.0,101.0,0.13,50
02/02/2019 06:00,45,0.05,121.5,101.0,0.13,50
02/02/2019 06:15,46,0.05,115.7,99.6,0.13,40
02/02/2019 06:30,68,0.07,118.1,93.2,0.13,40
02/02/2019 06:45,110,0.11,111.4,93.7,0.13,40
02/02/2019 07:00,68,0.07,112.3,95.4,0.13,40
02/02/2019 07:15,115,0.12,114.5,94.5,0.25,30
02/02/2019 07:30,116,0.12,107.0,94.1,0.25,30
02/02/2019 07:45,123,0.12,110.0,98.1,0.25,30
02/02/2019 08:00,140,0.14,107.7,98.5,0.25,30
02/02/2019 08:15,140,0.14,115.1,98.7,0.75,23
02/02/2019 08:30,221,0.22,113.6,97.0,0.75,23
02/02/2019 08:45,294,0.29,111.3,94.8,0.75,23
02/02/2019 09:00,285,0.29,108.8,96.3,0.75,23
02/02/2019 09:15,285,0.29,108.3,97.8,1.25,20
02/02/2019 09:30,293,0.29,109.1,95.9,1.25,20
02/02/2019 09:45,415,0.42,102.9,92.2,1.25,20
02/02/2019 10:00,453,0.45,105.7,94.1,1.25,20
02/02/2019 10:15,426,0.43,106.8,92.7,5.25,12
02/02/2019 10:30,489,0.49,104.7,90.6,5.25,12
02/02/2019 10:45,481,0.48,103.0,91.3,5.25,12
02/02/2019 11:00,509,0.51,103.4,91.9,5.25,12
02/02/2019 11:15,491,0.49,104.0,91.0,1.50,17
02/02/2019 11:30,542,0.54,102.1,90.2,1.50,17
02/02/2019 11:45,558,0.56,104.0,91.0,1.50,17
02/02/2019 12:00,549,0.55,101.9,90.3,1.50,17
02/02/2019 12:15,534,0.53,105.2,91.2,0.50,16
02/02/2019 12:30,513,0.51,105.2,92.7,0.50,16
02/02/2019 12:45,573,0.57,104.6,92.3,0.50,16
02/02/2019 13:00,576,0.58,105.9,93.7,0.50,16
02/02/2019 13:15,555,0.56,104.0,92.7,2.00,13
02/02/2019 13:30,605,0.61,103.6,91.6,2.00,13
02/02/2019 13:45,628,0.63,104.0,91.9,2.00,13
02/02/2019 14:00,613,0.61,103.7,92.1,2.00,13
02/02/2019 14:15,603,0.60,104.0,92.9,1.00,22
02/02/2019 14:30,620,0.62,103.5,91.9,1.00,22
02/02/2019 14:45,595,0.60,106.2,91.7,1.00,22
02/02/2019 15:00,578,0.58,105.2,93.2,1.00,22
02/02/2019 15:15,565,0.57,105.4,92.4,0.13,23
02/02/2019 15:30,577,0.58,107.6,93.6,0.13,23
02/02/2019 15:45,565,0.57,106.6,93.8,0.13,23
02/02/2019 16:00,567,0.57,105.2,94.2,0.13,23
02/02/2019 16:15,521,0.52,108.1,95.5,0.13,25
02/02/2019 16:30,524,0.52,106.9,94.6,0.13,25
02/02/2019 16:45,529,0.53,108.4,95.9,0.13,25
02/02/2019 17:00,435,0.44,108.0,94.7,0.13,25
02/02/2019 17:15,478,0.48,107.2,95.2,0.00,21
02/02/2019 17:30,541,0.54,108.4,95.6,0.00,21
02/02/2019 17:45,556,0.56,106.6,94.4,0.00,21
02/02/2019 18:00,530,0.53,106.1,95.0,0.00,21
02/02/2019 18:15,402,0.40,107.4,93.6,0.00,19
02/02/2019 18:30,318,0.32,107.9,95.3,0.00,19
02/02/2019 18:45,335,0.34,108.9,94.8,0.00,19
02/02/2019 19:00,296,0.30,108.8,96.9,0.00,19
02/02/2019 19:15,274,0.27,115.5,102.9,0.00,9
02/02/2019 19:30,263,0.26,116.1,104.9,0.00,9
02/02/2019 19:45,295,0.30,115.4,103.6,0.00,9
02/02/2019 20:00,301,0.30,115.5,103.0,0.00,9
02/02/2019 20:15,284,0.28,116.4,102.5,0.00,9
02/02/2019 20:30,307,0.31,118.6,101.5,0.00,9
02/02/2019 20:45,230,0.23,118.5,104.5,0.00,9
02/02/2019 21:00,235,0.24,115.6,103.5,0.00,9
02/02/2019 21:15,229,0.23,119.1,106.2,0.00,17
02/02/2019 21:30,217,0.22,116.8,104.3,0.00,17
02/02/2019 21:45,215,0.22,115.3,100.9,0.00,17
02/02/2019 22:00,196,0.20,119.2,104.7,0.00,17
02/02/2019 22:15,198,0.20,119.1,105.1,0.00,17
02/02/2019 22:30,221,0.22,117.9,104.6,0.00,17
02/02/2019 22:45,243,0.24,114.7,102.2,0.00,17
02/02/2019 23:00,229,0.23,114.4,102.6,0.00,17
02/02/2019 23:15,225,0.23,116.9,103.7,0.00,11
02/02/2019 23:30,239,0.24,121.0,104.9,0.00,11
02/02/2019 23:45,47,0.05,121.8,104.7,0.00,11
03/02/2019 00:00,77,0.08,119.5,104.6,0.00,11
03/02/2019 00:15,164,0.16,120.1,104.9,0.00,5
03/02/2019 00:30,153,0.15,113.1,105.2,0.00,5
03/02/2019 00:45,135,0.14,119.6,104.6,0.00,5
03/02/2019 01:00,125,0.13,126.4,104.8,0.00,5
03/02/2019 01:15,105,0.11,123.1,104.8,0.00,2
03/02/2019 01:30,92,0.09,131.3,107.7,0.00,2
03/02/2019 01:45,64,0.06,121.3,104.2,0.00,2
03/02/2019 02:00,69,0.07,115.0,108.3,0.00,2
03/02/2019 02:15,61,0.06,121.4,106.6,0.00,1
03/02/2019 02:30,45,0.05,134.7,104.1,0.00,1
03/02/2019 02:45,43,0.04,129.0,109.9,0.00,1
03/02/2019 03:00,41,0.04,121.6,107.0,0.00,1
03/02/2019 03:15,35,0.04,91.0,109.9,0.00,0
03/02/2019 03:30,39,0.04,110.0,103.6,0.00,0
03/02/2019 03:45,31,0.03,131.3,101.6,0.00,0
03/02/2019 04:00,30,0.03,,102.2,0.00,0
03/02/2019 04:15,24,0.02,,106.4,0.00,1
03/02/2019 04:30,20,0.02,130.8,107.0,0.00,1
03/02/2019 04:45,13,0.01,141.5,103.1,0.00,1
03/02/2019 05:00,16,0.02,118.7,114.3,0.00,1
03/02/2019 05:15,16,0.02,,106.1,0.00,3
03/02/2019 05:30,26,0.03,130.5,109.4,0.00,3
03/02/2019 05:45,22,0.02,125.0,102.0,0.00,3
03/02/2019 06:00,35,0.04,117.0,104.1,0.00,3
03/02/2019 06:15,23,0.02,,106.1,0.00,18
03/02/2019 06:30,34,0.03,102.5,104.3,0.00,18
03/02/2019 06:45,40,0.04,96.0,102.2,0.00,18
03/02/2019 07:00,52,0.05,107.0,100.4,0.00,18
03/02/2019 07:15,50,0.05,115.3,95.7,0.00,22
03/02/2019 07:30,48,0.05,104.0,106.7,0.00,22
03/02/2019 07:45,51,0.05,111.5,102.6,0.00,22
03/02/2019 08:00,49,0.05,100.0,101.8,0.00,22
03/02/2019 08:15,60,0.06,121.3,105.5,0.00,22
03/02/2019 08:30,72,0.07,115.0,100.8,0.00,22
03/02/2019 08:45,91,0.09,112.7,99.1,0.00,22
03/02/2019 09:00,113,0.11,102.0,99.5,0.00,22
03/02/2019 09:15,143,0.14,108.6,95.8,0.00,64
03/02/2019 09:30,162,0.16,108.0,95.2,0.00,64
03/02/2019 09:45,202,0.20,105.7,95.5,0.00,64
03/02/2019 10:00,237,0.24,113.7,94.2,0.00,64
03/02/2019 10:15,262,0.26,108.4,95.9,0.00,70
03/02/2019 10:30,277,0.28,109.3,95.1,0.00,70
03/02/2019 10:45,333,0.33,104.4,94.2,0.00,70
03/02/2019 11:00,341,0.34,106.7,94.7,0.00,70
03/02/2019 11:15,294,0.29,104.7,93.2,0.00,75
03/02/2019 11:30,310,0.31,108.2,95.1,0.00,75
03/02/2019 11:45,385,0.39,106.3,93.1,0.00,75
03/02/2019 12:00,482,0.48,106.8,94.0,0.00,75
03/02/2019 12:15,398,0.40,107.9,95.1,0.00,75
03/02/2019 12:30,462,0.46,108.3,95.3,0.00,75
03/02/2019 12:45,515,0.52,106.1,94.6,0.00,75
03/02/2019 13:00,550,0.55,107.3,94.6,0.00,75
03/02/2019 13:15,511,0.51,108.2,95.2,0.00,75
03/02/2019 13:30,557,0.56,106.4,94.5,0.00,75
03/02/2019 13:45,588,0.59,106.1,93.2,0.00,75
03/02/2019 14:00,575,0.58,103.5,92.9,0.00,75
03/02/2019 14:15,533,0.53,105.7,94.0,0.00,75
03/02/2019 14:30,537,0.54,106.0,94.3,0.00,75
03/02/2019 14:45,521,0.52,105.3,94.1,0.00,75
03/02/2019 15:00,525,0.53,105.2,95.5,0.00,75
03/02/2019 15:15,531,0.53,105.4,94.0,0.00,75
03/02/2019 15:30,462,0.46,109.9,95.7,0.00,75
03/02/2019 15:45,464,0.46,107.9,95.3,0.00,75
03/02/2019 16:00,441,0.44,108.2,97.2,0.00,75
03/02/2019 16:15,421,0.42,110.4,96.1,0.00,70
03/02/2019 16:30,449,0.45,109.6,96.2,0.00,70
03/02/2019 16:45,476,0.48,108.8,96.1,0.00,70
03/02/2019 17:00,483,0.48,109.1,95.6,0.00,70
03/02/2019 17:15,476,0.48,107.1,95.2,0.00,65
03/02/2019 17:30,412,0.41,107.4,95.8,0.00,65
03/02/2019 17:45,423,0.42,110.0,98.0,0.00,65
03/02/2019 18:00,391,0.39,107.9,95.1,0.00,65
03/02/2019 18:15,329,0.33,108.9,95.4,0.00,63
03/02/2019 18:30,293,0.29,107.6,96.9,0.00,63
03/02/2019 18:45,290,0.29,110.7,96.1,0.00,63
03/02/2019 19:00,275,0.28,112.4,96.6,0.00,63
03/02/2019 19:15,310,0.31,115.0,101.8,0.00,60
03/02/2019 19:30,316,0.32,116.7,102.5,0.00,60
03/02/2019 19:45,335,0.34,120.4,102.9,0.00,60
03/02/2019 20:00,302,0.30,116.5,101.8,0.00,60
03/02/2019 20:15,310,0.31,118.5,102.2,0.00,57
03/02/2019 20:30,262,0.26,116.8,103.3,0.00,57
03/02/2019 20:45,300,0.30,115.3,101.3,0.00,57
03/02/2019 21:00,254,0.25,119.8,102.3,0.00,57
03/02/2019 21:15,227,0.23,120.2,103.9,0.00,61
03/02/2019 21:30,243,0.24,118.8,103.0,0.00,61
03/02/2019 21:45,217,0.22,115.4,102.6,0.00,61
03/02/2019 22:00,199,0.20,116.4,104.2,0.00,61
03/02/2019 22:15,167,0.17,115.8,105.8,0.00,58
03/02/2019 22:30,163,0.16,118.3,102.7,0.00,58
03/02/2019 22:45,140,0.14,119.4,104.3,0.00,58
03/02/2019 23:00,125,0.13,120.5,107.0,0.00,58
03/02/2019 23:15,12,0.01,119.6,102.9,0.00,62
03/02/2019 23:30,3,0.00,118.7,105.4,0.00,62
03/02/2019 23:45,132,0.13,120.2,105.4,0.00,62
04/02/2019 00:00,131,0.13,120.0,103.2,0.00,62
04/02/2019 00:15,56,0.06,121.4,103.5,0.00,62
04/02/2019 00:30,38,0.04,99.5,100.6,0.00,62
04/02/2019 00:45,40,0.04,134.0,111.2,0.00,62
04/02/2019 01:00,27,0.03,,104.0,0.00,62
04/02/2019 01:15,29,0.03,113.0,110.5,0.00,62
04/02/2019 01:30,25,0.03,127.0,106.4,0.00,62
04/02/2019 01:45,15,0.02,,107.2,0.00,62
04/02/2019 02:00,19,0.02,143.0,111.0,0.00,62
04/02/2019 02:15,14,0.01,,99.8,0.00,61
04/02/2019 02:30,20,0.02,,108.2,0.00,61
04/02/2019 02:45,10,0.01,,93.1,0.00,61
04/02/2019 03:00,10,0.01,115.7,92.9,0.00,61
04/02/2019 03:15,21,0.02,100.0,105.7,0.00,61
04/02/2019 03:30,17,0.02,122.0,98.5,0.00,61
04/02/2019 03:45,16,0.02,110.0,105.2,0.00,61
04/02/2019 04:00,21,0.02,118.0,88.4,0.00,61
04/02/2019 04:15,22,0.02,117.9,100.0,0.00,61
04/02/2019 04:30,22,0.02,136.0,95.3,0.00,61
04/02/2019 04:45,28,0.03,120.0,96.0,0.00,61
04/02/2019 05:00,29,0.03,108.5,95.1,0.00,61
04/02/2019 05:15,46,0.05,102.0,95.0,0.00,61
04/02/2019 05:30,70,0.07,113.6,95.6,0.00,61
04/02/2019 05:45,77,0.08,115.5,99.4,0.00,61
04/02/2019 06:00,118,0.12,118.2,100.2,0.00,61
04/02/2019 06:15,194,0.19,109.0,97.3,0.00,65
04/02/2019 06:30,383,0.38,109.0,94.8,0.00,65
04/02/2019 06:45,567,0.57,105.4,91.4,0.00,65
04/02/2019 07:00,702,0.70,102.3,88.9,0.00,65
04/02/2019 07:15,798,0.80,97.7,85.6,0.00,70
04/02/2019 07:30,925,0.93,46.0,54.6,0.00,70
04/02/2019 07:45,799,0.80,38.7,35.1,0.00,70
04/02/2019 08:00,672,0.67,49.8,55.5,0.00,70
04/02/2019 08:15,823,0.82,92.8,84.6,0.00,70
04/02/2019 08:30,796,0.80,99.7,89.4,0.00,70
04/02/2019 08:45,857,0.86,89.5,77.9,0.00,70
04/02/2019 09:00,662,0.66,93.5,82.4,0.00,70
04/02/2019 09:15,570,0.57,103.2,91.6,0.00,70
04/02/2019 09:30,510,0.51,106.8,93.6,0.00,70
04/02/2019 09:45,518,0.52,104.2,91.7,0.00,70
04/02/2019 10:00,461,0.46,106.4,91.1,0.00,70
04/02/2019 10:15,475,0.48,104.7,90.9,0.00,75
04/02/2019 10:30,442,0.44,107.6,92.4,0.00,75
04/02/2019 10:45,410,0.41,104.8,94.1,0.00,75
04/02/2019 11:00,463,0.46,106.5,92.0,0.00,75
04/02/2019 11:15,411,0.41,104.4,93.2,0.00,75
04/02/2019 11:30,462,0.46,105.0,92.0,0.00,75
04/02/2019 11:45,467,0.47,103.7,93.4,0.00,75
04/02/2019 12:00,435,0.44,105.8,92.4,0.00,75
04/02/2019 12:15,419,0.42,105.2,93.6,0.00,75
04/02/2019 12:30,523,0.52,106.1,92.8,0.00,75
04/02/2019 12:45,538,0.54,104.8,92.8,0.00,75
04/02/2019 13:00,517,0.52,105.2,93.0,0.00,75
04/02/2019 13:15,528,0.53,103.7,92.3,0.25,63
04/02/2019 13:30,459,0.46,105.3,91.8,0.25,63
04/02/2019 13:45,512,0.51,107.3,92.9,0.25,63
04/02/2019 14:00,540,0.54,106.1,91.0,0.25,63
04/02/2019 14:15,473,0.47,103.3,90.6,0.50,75
04/02/2019 14:30,556,0.56,103.7,91.6,0.50,75
04/02/2019 14:45,565,0.57,103.2,92.3,0.50,75
04/02/2019 15:00,546,0.55,104.0,92.3,0.50,75
04/02/2019 15:15,595,0.60,105.1,91.6,0.13,60
04/02/2019 15:30,628,0.63,103.9,91.1,0.13,60
04/02/2019 15:45,705,0.71,104.6,92.1,0.13,60
04/02/2019 16:00,760,0.76,103.0,90.5,0.13,60
04/02/2019 16:15,615,0.62,105.8,92.3,0.13,61
04/02/2019 16:30,805,0.81,94.0,82.3,0.13,61
04/02/2019 16:45,855,0.86,97.2,86.3,0.13,61
04/02/2019 17:00,871,0.87,79.6,76.6,0.13,61
04/02/2019 17:15,891,0.89,65.4,66.3,0.25,58
04/02/2019 17:30,802,0.80,23.8,22.3,0.25,58
04/02/2019 17:45,771,0.77,41.6,36.5,0.25,58
04/02/2019 18:00,659,0.66,26.4,18.5,0.25,58
04/02/2019 18:15,466,0.47,105.2,92.3,0.50,50
04/02/2019 18:30,538,0.54,105.4,93.6,0.50,50
04/02/2019 18:45,515,0.52,106.0,93.0,0.50,50
04/02/2019 19:00,452,0.45,108.8,94.1,0.50,50
04/02/2019 19:15,360,0.36,114.5,96.9,0.25,38
04/02/2019 19:30,352,0.35,116.7,100.5,0.25,38
04/02/2019 19:45,318,0.32,117.6,101.6,0.25,38
04/02/2019 20:00,265,0.27,113.9,98.1,0.25,38
04/02/2019 20:15,245,0.25,115.2,102.2,0.25,44
04/02/2019 20:30,256,0.26,117.9,101.6,0.25,44
04/02/2019 20:45,230,0.23,115.3,100.9,0.25,44
04/02/2019 21:00,237,0.24,111.9,97.4,0.25,44
04/02/2019 21:15,308,0.31,111.9,97.4,0.13,57
04/02/2019 21:30,226,0.23,115.8,103.4,0.13,57
04/02/2019 21:45,235,0.24,116.6,103.8,0.13,57
04/02/2019 22:00,206,0.21,115.3,102.4,0.13,57
04/02/2019 22:15,210,0.21,118.2,103.6,0.75,29
04/02/2019 22:30,235,0.24,114.1,101.8,0.75,29
04/02/2019 22:45,219,0.22,122.2,104.1,0.75,29
04/02/2019 23:00,168,0.17,118.3,102.0,0.75,29
04/02/2019 23:15,169,0.17,121.0,102.6,0.13,50
04/02/2019 23:30,162,0.16,117.0,101.6,0.13,50
04/02/2019 23:45,157,0.16,119.9,104.2,0.13,50
05/02/2019 00:00,132,0.13,116.3,105.0,0.13,50
05/02/2019 00:15,82,0.08,111.8,104.3,0.00,32
05/02/2019 00:30,69,0.07,122.1,104.3,0.00,32
05/02/2019 00:45,74,0.07,113.0,97.3,0.00,32
05/02/2019 01:00,46,0.05,112.4,105.0,0.00,32
05/02/2019 01:15,49,0.05,113.8,97.4,0.00,22
05/02/2019 01:30,43,0.04,118.4,99.3,0.00,22
05/02/2019 01:45,53,0.05,107.0,96.9,0.00,22
05/02/2019 02:00,34,0.03,115.3,96.5,0.00,22
05/02/2019 02:15,39,0.04,,91.8,0.00,15
05/02/2019 02:30,36,0.04,119.8,91.8,0.00,15
05/02/2019 02:45,24,0.02,127.5,95.3,0.00,15
05/02/2019 03:00,24,0.02,129.0,95.4,0.00,15
05/02/2019 03:15,47,0.05,111.1,95.6,0.00,6
05/02/2019 03:30,34,0.03,124.6,93.8,0.00,6
05/02/2019 03:45,42,0.04,136.0,91.7,0.00,6
05/02/2019 04:00,31,0.03,,92.8,0.00,6
05/02/2019 04:15,47,0.05,115.7,98.5,0.00,4
05/02/2019 04:30,54,0.05,110.3,89.0,0.00,4
05/02/2019 04:45,68,0.07,125.3,94.1,0.00,4
05/02/2019 05:00,82,0.08,111.2,92.4,0.00,4
05/02/2019 05:15,127,0.13,112.7,94.3,0.00,3
05/02/2019 05:30,153,0.15,111.6,90.3,0.00,3
05/02/2019 05:45,194,0.19,111.1,92.2,0.00,3
05/02/2019 06:00,283,0.28,115.3,93.0,0.00,3
05/02/2019 06:15,241,0.24,109.3,92.7,0.00,7
05/02/2019 06:30,353,0.35,109.2,94.5,0.00,7
05/02/2019 06:45,596,0.60,104.1,89.9,0.00,7
05/02/2019 07:00,740,0.74,102.9,89.3,0.00,7
05/02/2019 07:15,833,0.83,91.0,80.8,0.00,6
05/02/2019 07:30,911,0.91,37.6,34.2,0.00,6
05/02/2019 07:45,745,0.75,37.0,36.5,0.00,6
05/02/2019 08:00,852,0.85,26.2,27.7,0.00,6
05/02/2019 08:15,637,0.64,67.2,64.3,0.00,27
05/02/2019 08:30,869,0.87,36.4,34.1,0.00,27
05/02/2019 08:45,806,0.81,39.9,32.5,0.00,27
05/02/2019 09:00,735,0.74,19.3,18.3,0.00,27
05/02/2019 09:15,587,0.59,83.0,74.2,0.00,29
05/02/2019 09:30,622,0.62,101.1,89.5,0.00,29
05/02/2019 09:45,597,0.60,101.7,89.4,0.00,29
05/02/2019 10:00,471,0.47,103.8,93.4,0.00,29
05/02/2019 10:15,409,0.41,103.8,92.3,0.00,38
05/02/2019 10:30,452,0.45,104.1,91.5,0.00,38
05/02/2019 10:45,450,0.45,105.6,91.7,0.00,38
05/02/2019 11:00,459,0.46,104.1,92.3,0.00,38
05/02/2019 11:15,457,0.46,106.2,90.9,0.00,49
05/02/2019 11:30,437,0.44,107.3,93.2,0.00,49
05/02/2019 11:45,511,0.51,103.6,92.7,0.00,49
05/02/2019 12:00,452,0.45,103.1,92.2,0.00,49
05/02/2019 12:15,450,0.45,102.7,91.2,0.00,41
05/02/2019 12:30,485,0.49,102.8,92.6,0.00,41
05/02/2019 12:45,537,0.54,102.5,91.5,0.00,41
05/02/2019 13:00,521,0.52,104.0,92.0,0.00,41
05/02/2019 13:15,522,0.52,104.4,92.5,0.00,56
05/02/2019 13:30,532,0.53,103.9,92.3,0.00,56
05/02/2019 13:45,496,0.50,103.4,93.1,0.00,56
05/02/2019 14:00,561,0.56,105.2,91.4,0.00,56
05/02/2019 14:15,579,0.58,101.6,90.1,0.00,36
05/02/2019 14:30,540,0.54,105.1,92.4,0.00,36
05/02/2019 14:45,588,0.59,104.4,92.0,0.00,36
05/02/2019 15:00,608,0.61,102.1,90.7,0.00,36
05/02/2019 15:15,521,0.52,103.0,91.2,0.00,18
05/02/2019 15:30,662,0.66,105.6,92.2,0.00,18
05/02/2019 15:45,676,0.68,103.1,90.1,0.00,18
05/02/2019 16:00,838,0.84,100.9,90.9,0.00,18
05/02/2019 16:15,893,0.89,95.3,85.7,0.00,17
05/02/2019 16:30,852,0.85,89.3,78.1,0.00,17
05/02/2019 16:45,804,0.80,99.2,88.3,0.00,17
